,Number of data used,Random_Seed,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
139,5,1337,19,20,[89.96551724137932],89.96551724137932,98.0689655172414,4.0
140,5,1337,20,21,[82.55102040816327],82.55102040816327,98.0689655172414,4.0
141,5,1337,21,22,[4.285714285714286],4.285714285714286,98.0689655172414,4.0
142,5,1337,22,23,[84.55172413793103],84.55172413793103,98.0689655172414,4.0
143,5,1337,23,24,[8.539128850340136],8.539128850340136,98.0689655172414,4.0
144,5,1337,24,25,[4.802678169387755],4.802678169387755,98.0689655172414,4.0
145,5,1337,25,26,[34.69387755102041],34.69387755102041,98.0689655172414,4.0
146,5,1337,26,27,[10.503355704697986],10.503355704697986,98.0689655172414,4.0
147,5,1337,27,28,[16.18877551020408],16.18877551020408,98.0689655172414,4.0
148,5,1337,28,29,[70.89816346938775],70.89816346938775,98.0689655172414,4.0
149,5,1337,29,30,[3.0470889653061226],3.0470889653061226,98.0689655172414,4.0
150,5,1337,0,1,[1.5204081632653061],1.5204081632653061,1.5204081632653061,5.0
151,5,1337,1,2,[3.775510204081632],3.775510204081632,3.775510204081632,5.0
152,5,1337,2,3,[16.908163265306122],16.908163265306122,16.908163265306122,5.0
153,5,1337,3,4,[48.755102040816325],48.755102040816325,48.755102040816325,5.0
154,5,1337,4,5,[12.653061224489797],12.653061224489797,48.755102040816325,5.0
155,5,1337,5,6,[0.5514285714285714],0.5514285714285714,48.755102040816325,5.0
156,5,1337,6,7,[55.42857142857143],55.42857142857143,55.42857142857143,5.0
157,5,1337,7,8,[5.816326530612245],5.816326530612245,55.42857142857143,5.0
158,5,1337,8,9,[98.0689655172414],98.0689655172414,98.0689655172414,5.0
159,5,1337,9,10,[8.908163265306124],8.908163265306124,98.0689655172414,5.0
160,5,1337,10,11,[74.04081632653062],74.04081632653062,98.0689655172414,5.0
161,5,1337,11,12,[82.26530612244899],82.26530612244899,98.0689655172414,5.0
162,5,1337,12,13,[3.127551020408163],3.127551020408163,98.0689655172414,5.0
163,5,1337,13,14,[24.816326530612244],24.816326530612244,98.0689655172414,5.0
164,5,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,5.0
165,5,1337,15,16,[10.341296928327644],10.341296928327644,98.0689655172414,5.0
166,5,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,5.0
167,5,1337,17,18,[7.312925170068027],7.312925170068027,98.0689655172414,5.0
168,5,1337,18,19,[5.981632653061224],5.981632653061224,98.0689655172414,5.0
169,5,1337,19,20,[84.55172413793103],84.55172413793103,98.0689655172414,5.0
170,5,1337,20,21,[82.55102040816327],82.55102040816327,98.0689655172414,5.0
171,5,1337,21,22,[12.600539841836735],12.600539841836735,98.0689655172414,5.0
172,5,1337,22,23,[4.285714285714286],4.285714285714286,98.0689655172414,5.0
173,5,1337,23,24,[10.503355704697986],10.503355704697986,98.0689655172414,5.0
174,5,1337,24,25,[4.802678169387755],4.802678169387755,98.0689655172414,5.0
175,5,1337,25,26,[87.3469387755102],87.3469387755102,98.0689655172414,5.0
176,5,1337,26,27,[90.0689655172414],90.0689655172414,98.0689655172414,5.0
177,5,1337,27,28,[5.593839268707483],5.593839268707483,98.0689655172414,5.0
178,5,1337,28,29,[70.89816346938775],70.89816346938775,98.0689655172414,5.0
179,5,1337,29,30,[48.42857142857143],48.42857142857143,98.0689655172414,5.0
180,5,1337,0,1,[1.5204081632653061],1.5204081632653061,1.5204081632653061,6.0
181,5,1337,1,2,[5.959183673469387],5.959183673469387,5.959183673469387,6.0
182,5,1337,2,3,[11.326530612244898],11.326530612244898,11.326530612244898,6.0
183,5,1337,3,4,[16.908163265306122],16.908163265306122,16.908163265306122,6.0
184,5,1337,4,5,[82.26530612244899],82.26530612244899,82.26530612244899,6.0
185,5,1337,5,6,[0.5514285714285714],0.5514285714285714,82.26530612244899,6.0
186,5,1337,6,7,[55.42857142857143],55.42857142857143,82.26530612244899,6.0
187,5,1337,7,8,[3.775510204081632],3.775510204081632,82.26530612244899,6.0
188,5,1337,8,9,[5.051020408163265],5.051020408163265,82.26530612244899,6.0
189,5,1337,9,10,[30.42857142857143],30.42857142857143,82.26530612244899,6.0
190,5,1337,10,11,[8.908163265306124],8.908163265306124,82.26530612244899,6.0
191,5,1337,11,12,[98.0689655172414],98.0689655172414,98.0689655172414,6.0
192,5,1337,12,13,[74.04081632653062],74.04081632653062,98.0689655172414,6.0
193,5,1337,13,14,[7.312925170068027],7.312925170068027,98.0689655172414,6.0
194,5,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,6.0
195,5,1337,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,6.0
196,5,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,6.0
197,5,1337,17,18,[16.18877551020408],16.18877551020408,98.0689655172414,6.0
198,5,1337,18,19,[7.892478153061225],7.892478153061225,98.0689655172414,6.0
199,5,1337,19,20,[84.55172413793103],84.55172413793103,98.0689655172414,6.0
200,5,1337,20,21,[4.285714285714286],4.285714285714286,98.0689655172414,6.0
201,5,1337,21,22,[42.02040816326531],42.02040816326531,98.0689655172414,6.0
202,5,1337,22,23,[10.234899328859061],10.234899328859061,98.0689655172414,6.0
203,5,1337,23,24,[4.945123199999999],4.945123199999999,98.0689655172414,6.0
204,5,1337,24,25,[34.69387755102041],34.69387755102041,98.0689655172414,6.0
205,5,1337,25,26,[82.55102040816327],82.55102040816327,98.0689655172414,6.0
206,5,1337,26,27,[90.0689655172414],90.0689655172414,98.0689655172414,6.0
207,5,1337,27,28,[24.816326530612244],24.816326530612244,98.0689655172414,6.0
208,5,1337,28,29,[4.2705510061224485],4.2705510061224485,98.0689655172414,6.0
209,5,1337,29,30,[70.89816346938775],70.89816346938775,98.0689655172414,6.0
210,5,1337,0,1,[3.775510204081632],3.775510204081632,3.775510204081632,7.0
211,5,1337,1,2,[82.26530612244899],82.26530612244899,82.26530612244899,7.0
212,5,1337,2,3,[24.816326530612244],24.816326530612244,82.26530612244899,7.0
213,5,1337,3,4,[12.653061224489797],12.653061224489797,82.26530612244899,7.0
214,5,1337,4,5,[16.908163265306122],16.908163265306122,82.26530612244899,7.0
215,5,1337,5,6,[0.5514285714285714],0.5514285714285714,82.26530612244899,7.0
216,5,1337,6,7,[6.040816326530612],6.040816326530612,82.26530612244899,7.0
217,5,1337,7,8,[55.42857142857143],55.42857142857143,82.26530612244899,7.0
218,5,1337,8,9,[8.908163265306124],8.908163265306124,82.26530612244899,7.0
219,5,1337,9,10,[3.127551020408163],3.127551020408163,82.26530612244899,7.0
220,5,1337,10,11,[74.04081632653062],74.04081632653062,82.26530612244899,7.0
221,5,1337,11,12,[76.13793103448276],76.13793103448276,82.26530612244899,7.0
222,5,1337,12,13,[7.312925170068027],7.312925170068027,82.26530612244899,7.0
223,5,1337,13,14,[1.5204081632653061],1.5204081632653061,82.26530612244899,7.0
224,5,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,7.0
225,5,1337,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,7.0
226,5,1337,16,17,[13.000219454081632],13.000219454081632,98.0689655172414,7.0
227,5,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,7.0
228,5,1337,18,19,[84.55172413793103],84.55172413793103,98.0689655172414,7.0
229,5,1337,19,20,[82.55102040816327],82.55102040816327,98.0689655172414,7.0
230,5,1337,20,21,[4.285714285714286],4.285714285714286,98.0689655172414,7.0
231,5,1337,21,22,[7.892478153061225],7.892478153061225,98.0689655172414,7.0
232,5,1337,22,23,[4.945123199999999],4.945123199999999,98.0689655172414,7.0
233,5,1337,23,24,[10.838926174496644],10.838926174496644,98.0689655172414,7.0
234,5,1337,24,25,[90.0689655172414],90.0689655172414,98.0689655172414,7.0
235,5,1337,25,26,[34.69387755102041],34.69387755102041,98.0689655172414,7.0
236,5,1337,26,27,[10.341296928327644],10.341296928327644,98.0689655172414,7.0
237,5,1337,27,28,[4.2705510061224485],4.2705510061224485,98.0689655172414,7.0
238,5,1337,28,29,[57.416732918367344],57.416732918367344,98.0689655172414,7.0
239,5,1337,29,30,[70.89816346938775],70.89816346938775,98.0689655172414,7.0
240,5,1337,0,1,[24.816326530612244],24.816326530612244,24.816326530612244,8.0
241,5,1337,1,2,[7.721956506802721],7.721956506802721,24.816326530612244,8.0
242,5,1337,2,3,[12.653061224489797],12.653061224489797,24.816326530612244,8.0
243,5,1337,3,4,[0.5514285714285714],0.5514285714285714,24.816326530612244,8.0
244,5,1337,4,5,[3.775510204081632],3.775510204081632,24.816326530612244,8.0
245,5,1337,5,6,[1.5204081632653061],1.5204081632653061,24.816326530612244,8.0
246,5,1337,6,7,[16.908163265306122],16.908163265306122,24.816326530612244,8.0
247,5,1337,7,8,[98.0689655172414],98.0689655172414,98.0689655172414,8.0
248,5,1337,8,9,[5.816326530612245],5.816326530612245,98.0689655172414,8.0
249,5,1337,9,10,[3.127551020408163],3.127551020408163,98.0689655172414,8.0
250,5,1337,10,11,[55.42857142857143],55.42857142857143,98.0689655172414,8.0
251,5,1337,11,12,[74.04081632653062],74.04081632653062,98.0689655172414,8.0
252,5,1337,12,13,[7.312925170068027],7.312925170068027,98.0689655172414,8.0
253,5,1337,13,14,[76.13793103448276],76.13793103448276,98.0689655172414,8.0
254,5,1337,14,15,[82.26530612244899],82.26530612244899,98.0689655172414,8.0
255,5,1337,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,8.0
256,5,1337,16,17,[13.000219454081632],13.000219454081632,98.0689655172414,8.0
257,5,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,8.0
258,5,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,8.0
259,5,1337,19,20,[7.892478153061225],7.892478153061225,98.0689655172414,8.0
260,5,1337,20,21,[103.9358270612245],103.9358270612245,103.9358270612245,8.0
261,5,1337,21,22,[82.55102040816327],82.55102040816327,103.9358270612245,8.0
262,5,1337,22,23,[4.945123199999999],4.945123199999999,103.9358270612245,8.0
263,5,1337,23,24,[10.503355704697986],10.503355704697986,103.9358270612245,8.0
264,5,1337,24,25,[8.908163265306124],8.908163265306124,103.9358270612245,8.0
265,5,1337,25,26,[47.40461945918367],47.40461945918367,103.9358270612245,8.0
266,5,1337,26,27,[84.55172413793103],84.55172413793103,103.9358270612245,8.0
267,5,1337,27,28,[4.2705510061224485],4.2705510061224485,103.9358270612245,8.0
268,5,1337,28,29,[10.341296928327644],10.341296928327644,103.9358270612245,8.0
269,5,1337,29,30,[34.69387755102041],34.69387755102041,103.9358270612245,8.0
270,5,1337,0,1,[27.02040816326531],27.02040816326531,27.02040816326531,9.0
271,5,1337,1,2,[5.183673469387754],5.183673469387754,27.02040816326531,9.0
272,5,1337,2,3,[3.127551020408163],3.127551020408163,27.02040816326531,9.0
273,5,1337,3,4,[16.908163265306122],16.908163265306122,27.02040816326531,9.0
274,5,1337,4,5,[0.5514285714285714],0.5514285714285714,27.02040816326531,9.0
275,5,1337,5,6,[55.42857142857143],55.42857142857143,55.42857142857143,9.0
276,5,1337,6,7,[3.775510204081632],3.775510204081632,55.42857142857143,9.0
277,5,1337,7,8,[82.26530612244899],82.26530612244899,82.26530612244899,9.0
278,5,1337,8,9,[48.42857142857143],48.42857142857143,82.26530612244899,9.0
279,5,1337,9,10,[8.908163265306124],8.908163265306124,82.26530612244899,9.0
280,5,1337,10,11,[1.5204081632653061],1.5204081632653061,82.26530612244899,9.0
281,5,1337,11,12,[76.13793103448276],76.13793103448276,82.26530612244899,9.0
282,5,1337,12,13,[12.653061224489797],12.653061224489797,82.26530612244899,9.0
283,5,1337,13,14,[7.312925170068027],7.312925170068027,82.26530612244899,9.0
284,5,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,9.0
285,5,1337,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,9.0
286,5,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,9.0
287,5,1337,17,18,[12.600539841836735],12.600539841836735,98.0689655172414,9.0
288,5,1337,18,19,[42.02040816326531],42.02040816326531,98.0689655172414,9.0
289,5,1337,19,20,[16.18877551020408],16.18877551020408,98.0689655172414,9.0
290,5,1337,20,21,[84.55172413793103],84.55172413793103,98.0689655172414,9.0
291,5,1337,21,22,[4.285714285714286],4.285714285714286,98.0689655172414,9.0
292,5,1337,22,23,[5.593839268707483],5.593839268707483,98.0689655172414,9.0
293,5,1337,23,24,[89.96551724137932],89.96551724137932,98.0689655172414,9.0
294,5,1337,24,25,[4.802678169387755],4.802678169387755,98.0689655172414,9.0
295,5,1337,25,26,[10.503355704697986],10.503355704697986,98.0689655172414,9.0
296,5,1337,26,27,[34.69387755102041],34.69387755102041,98.0689655172414,9.0
297,5,1337,27,28,[82.55102040816327],82.55102040816327,98.0689655172414,9.0
298,5,1337,28,29,[70.89816346938775],70.89816346938775,98.0689655172414,9.0
299,5,1337,29,30,[4.730210224489796],4.730210224489796,98.0689655172414,9.0
0,15,1337,0,1,[4.8293603938775505],4.8293603938775505,4.8293603938775505,0.0
1,15,1337,1,2,[0.5514285714285714],0.5514285714285714,4.8293603938775505,0.0
2,15,1337,2,3,[3.127551020408163],3.127551020408163,4.8293603938775505,0.0
3,15,1337,3,4,[67.04081632653062],67.04081632653062,67.04081632653062,0.0
4,15,1337,4,5,[16.908163265306122],16.908163265306122,67.04081632653062,0.0
5,15,1337,5,6,[10.341296928327644],10.341296928327644,67.04081632653062,0.0
6,15,1337,6,7,[76.13793103448276],76.13793103448276,76.13793103448276,0.0
7,15,1337,7,8,[24.816326530612244],24.816326530612244,76.13793103448276,0.0
8,15,1337,8,9,[7.312925170068027],7.312925170068027,76.13793103448276,0.0
9,15,1337,9,10,[48.42857142857143],48.42857142857143,76.13793103448276,0.0
10,15,1337,10,11,[1.5204081632653061],1.5204081632653061,76.13793103448276,0.0
11,15,1337,11,12,[5.051020408163265],5.051020408163265,76.13793103448276,0.0
12,15,1337,12,13,[98.0689655172414],98.0689655172414,98.0689655172414,0.0
13,15,1337,13,14,[3.775510204081632],3.775510204081632,98.0689655172414,0.0
14,15,1337,14,15,[8.908163265306124],8.908163265306124,98.0689655172414,0.0
15,15,1337,15,16,[6.040816326530612],6.040816326530612,98.0689655172414,0.0
16,15,1337,16,17,[82.26530612244899],82.26530612244899,98.0689655172414,0.0
17,15,1337,17,18,[12.600539841836735],12.600539841836735,98.0689655172414,0.0
18,15,1337,18,19,[5.981632653061224],5.981632653061224,98.0689655172414,0.0
19,15,1337,19,20,[48.755102040816325],48.755102040816325,98.0689655172414,0.0
20,15,1337,20,21,[82.55102040816327],82.55102040816327,98.0689655172414,0.0
21,15,1337,21,22,[5.593839268707483],5.593839268707483,98.0689655172414,0.0
22,15,1337,22,23,[4.802678169387755],4.802678169387755,98.0689655172414,0.0
23,15,1337,23,24,[10.838926174496644],10.838926174496644,98.0689655172414,0.0
24,15,1337,24,25,[89.96551724137932],89.96551724137932,98.0689655172414,0.0
25,15,1337,25,26,[34.69387755102041],34.69387755102041,98.0689655172414,0.0
26,15,1337,26,27,[57.416732918367344],57.416732918367344,98.0689655172414,0.0
27,15,1337,27,28,[55.42857142857143],55.42857142857143,98.0689655172414,0.0
28,15,1337,28,29,[4.730210224489796],4.730210224489796,98.0689655172414,0.0
29,15,1337,29,30,[11.326530612244898],11.326530612244898,98.0689655172414,0.0
30,15,1337,0,1,[0.5514285714285714],0.5514285714285714,0.5514285714285714,1.0
31,15,1337,1,2,[10.341296928327644],10.341296928327644,10.341296928327644,1.0
32,15,1337,2,3,[12.653061224489797],12.653061224489797,12.653061224489797,1.0
33,15,1337,3,4,[3.775510204081632],3.775510204081632,12.653061224489797,1.0
34,15,1337,4,5,[24.816326530612244],24.816326530612244,24.816326530612244,1.0
35,15,1337,5,6,[76.13793103448276],76.13793103448276,76.13793103448276,1.0
36,15,1337,6,7,[16.908163265306122],16.908163265306122,76.13793103448276,1.0
37,15,1337,7,8,[55.42857142857143],55.42857142857143,76.13793103448276,1.0
38,15,1337,8,9,[5.816326530612245],5.816326530612245,76.13793103448276,1.0
39,15,1337,9,10,[3.127551020408163],3.127551020408163,76.13793103448276,1.0
40,15,1337,10,11,[7.312925170068027],7.312925170068027,76.13793103448276,1.0
41,15,1337,11,12,[74.04081632653062],74.04081632653062,76.13793103448276,1.0
42,15,1337,12,13,[82.26530612244899],82.26530612244899,82.26530612244899,1.0
43,15,1337,13,14,[4.2705510061224485],4.2705510061224485,82.26530612244899,1.0
44,15,1337,14,15,[1.5204081632653061],1.5204081632653061,82.26530612244899,1.0
45,15,1337,15,16,[10.903127484693877],10.903127484693877,82.26530612244899,1.0
46,15,1337,16,17,[98.0689655172414],98.0689655172414,98.0689655172414,1.0
47,15,1337,17,18,[8.908163265306124],8.908163265306124,98.0689655172414,1.0
48,15,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,1.0
49,15,1337,19,20,[48.755102040816325],48.755102040816325,98.0689655172414,1.0
50,15,1337,20,21,[103.9358270612245],103.9358270612245,103.9358270612245,1.0
51,15,1337,21,22,[82.55102040816327],82.55102040816327,103.9358270612245,1.0
52,15,1337,22,23,[7.892478153061225],7.892478153061225,103.9358270612245,1.0
53,15,1337,23,24,[5.981632653061224],5.981632653061224,103.9358270612245,1.0
54,15,1337,24,25,[47.40461945918367],47.40461945918367,103.9358270612245,1.0
55,15,1337,25,26,[19.234065586734694],19.234065586734694,103.9358270612245,1.0
56,15,1337,26,27,[12.114967959183673],12.114967959183673,103.9358270612245,1.0
57,15,1337,27,28,[4.945123199999999],4.945123199999999,103.9358270612245,1.0
58,15,1337,28,29,[84.55172413793103],84.55172413793103,103.9358270612245,1.0
59,15,1337,29,30,[34.69387755102041],34.69387755102041,103.9358270612245,1.0
60,15,1337,0,1,[24.816326530612244],24.816326530612244,24.816326530612244,2.0
61,15,1337,1,2,[98.0689655172414],98.0689655172414,98.0689655172414,2.0
62,15,1337,2,3,[3.775510204081632],3.775510204081632,98.0689655172414,2.0
63,15,1337,3,4,[0.5514285714285714],0.5514285714285714,98.0689655172414,2.0
64,15,1337,4,5,[11.326530612244898],11.326530612244898,98.0689655172414,2.0
65,15,1337,5,6,[1.5204081632653061],1.5204081632653061,98.0689655172414,2.0
66,15,1337,6,7,[16.908163265306122],16.908163265306122,98.0689655172414,2.0
67,15,1337,7,8,[5.816326530612245],5.816326530612245,98.0689655172414,2.0
68,15,1337,8,9,[8.908163265306124],8.908163265306124,98.0689655172414,2.0
69,15,1337,9,10,[55.42857142857143],55.42857142857143,98.0689655172414,2.0
70,15,1337,10,11,[5.051020408163265],5.051020408163265,98.0689655172414,2.0
71,15,1337,11,12,[74.04081632653062],74.04081632653062,98.0689655172414,2.0
72,15,1337,12,13,[7.312925170068027],7.312925170068027,98.0689655172414,2.0
73,15,1337,13,14,[5.981632653061224],5.981632653061224,98.0689655172414,2.0
74,15,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,2.0
75,15,1337,15,16,[8.539128850340136],8.539128850340136,98.0689655172414,2.0
76,15,1337,16,17,[82.26530612244899],82.26530612244899,98.0689655172414,2.0
77,15,1337,17,18,[82.55102040816327],82.55102040816327,98.0689655172414,2.0
78,15,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,2.0
79,15,1337,19,20,[7.892478153061225],7.892478153061225,98.0689655172414,2.0
80,15,1337,20,21,[103.9358270612245],103.9358270612245,103.9358270612245,2.0
81,15,1337,21,22,[48.755102040816325],48.755102040816325,103.9358270612245,2.0
82,15,1337,22,23,[4.802678169387755],4.802678169387755,103.9358270612245,2.0
83,15,1337,23,24,[10.503355704697986],10.503355704697986,103.9358270612245,2.0
84,15,1337,24,25,[47.40461945918367],47.40461945918367,103.9358270612245,2.0
85,15,1337,25,26,[19.234065586734694],19.234065586734694,103.9358270612245,2.0
86,15,1337,26,27,[12.114967959183673],12.114967959183673,103.9358270612245,2.0
87,15,1337,27,28,[84.55172413793103],84.55172413793103,103.9358270612245,2.0
88,15,1337,28,29,[6.5147703346938775],6.5147703346938775,103.9358270612245,2.0
89,15,1337,29,30,[57.416732918367344],57.416732918367344,103.9358270612245,2.0
90,15,1337,0,1,[4.945123199999999],4.945123199999999,4.945123199999999,3.0
91,15,1337,1,2,[0.5514285714285714],0.5514285714285714,4.945123199999999,3.0
92,15,1337,2,3,[55.42857142857143],55.42857142857143,55.42857142857143,3.0
93,15,1337,3,4,[29.591836734693878],29.591836734693878,55.42857142857143,3.0
94,15,1337,4,5,[16.908163265306122],16.908163265306122,55.42857142857143,3.0
95,15,1337,5,6,[5.051020408163265],5.051020408163265,55.42857142857143,3.0
96,15,1337,6,7,[3.775510204081632],3.775510204081632,55.42857142857143,3.0
97,15,1337,7,8,[1.5204081632653061],1.5204081632653061,55.42857142857143,3.0
98,15,1337,8,9,[11.326530612244898],11.326530612244898,55.42857142857143,3.0
99,15,1337,9,10,[98.0689655172414],98.0689655172414,98.0689655172414,3.0
100,15,1337,10,11,[30.42857142857143],30.42857142857143,98.0689655172414,3.0
101,15,1337,11,12,[8.908163265306124],8.908163265306124,98.0689655172414,3.0
102,15,1337,12,13,[10.341296928327644],10.341296928327644,98.0689655172414,3.0
103,15,1337,13,14,[7.312925170068027],7.312925170068027,98.0689655172414,3.0
104,15,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,3.0
105,15,1337,15,16,[6.040816326530612],6.040816326530612,98.0689655172414,3.0
106,15,1337,16,17,[82.26530612244899],82.26530612244899,98.0689655172414,3.0
107,15,1337,17,18,[72.83892597959183],72.83892597959183,98.0689655172414,3.0
108,15,1337,18,19,[84.55172413793103],84.55172413793103,98.0689655172414,3.0
109,15,1337,19,20,[8.809863901360544],8.809863901360544,98.0689655172414,3.0
110,15,1337,20,21,[5.981632653061224],5.981632653061224,98.0689655172414,3.0
111,15,1337,21,22,[4.285714285714286],4.285714285714286,98.0689655172414,3.0
112,15,1337,22,23,[42.02040816326531],42.02040816326531,98.0689655172414,3.0
113,15,1337,23,24,[82.55102040816327],82.55102040816327,98.0689655172414,3.0
114,15,1337,24,25,[10.234899328859061],10.234899328859061,98.0689655172414,3.0
115,15,1337,25,26,[4.2705510061224485],4.2705510061224485,98.0689655172414,3.0
116,15,1337,26,27,[48.42857142857143],48.42857142857143,98.0689655172414,3.0
117,15,1337,27,28,[24.816326530612244],24.816326530612244,98.0689655172414,3.0
118,15,1337,28,29,[5.593839268707483],5.593839268707483,98.0689655172414,3.0
119,15,1337,29,30,[90.0689655172414],90.0689655172414,98.0689655172414,3.0
120,15,1337,0,1,[1.5204081632653061],1.5204081632653061,1.5204081632653061,4.0
121,15,1337,1,2,[21.112244897959187],21.112244897959187,21.112244897959187,4.0
122,15,1337,2,3,[3.775510204081632],3.775510204081632,21.112244897959187,4.0
123,15,1337,3,4,[16.908163265306122],16.908163265306122,21.112244897959187,4.0
124,15,1337,4,5,[11.326530612244898],11.326530612244898,21.112244897959187,4.0
125,15,1337,5,6,[0.5514285714285714],0.5514285714285714,21.112244897959187,4.0
126,15,1337,6,7,[5.816326530612245],5.816326530612245,21.112244897959187,4.0
127,15,1337,7,8,[55.42857142857143],55.42857142857143,55.42857142857143,4.0
128,15,1337,8,9,[5.051020408163265],5.051020408163265,55.42857142857143,4.0
129,15,1337,9,10,[8.908163265306124],8.908163265306124,55.42857142857143,4.0
130,15,1337,10,11,[76.13793103448276],76.13793103448276,76.13793103448276,4.0
131,15,1337,11,12,[5.981632653061224],5.981632653061224,76.13793103448276,4.0
132,15,1337,12,13,[24.816326530612244],24.816326530612244,76.13793103448276,4.0
133,15,1337,13,14,[8.539128850340136],8.539128850340136,76.13793103448276,4.0
134,15,1337,14,15,[74.04081632653062],74.04081632653062,76.13793103448276,4.0
135,15,1337,15,16,[7.312925170068027],7.312925170068027,76.13793103448276,4.0
136,15,1337,16,17,[98.0689655172414],98.0689655172414,98.0689655172414,4.0
137,15,1337,17,18,[82.26530612244899],82.26530612244899,98.0689655172414,4.0
138,15,1337,18,19,[82.55102040816327],82.55102040816327,98.0689655172414,4.0
139,15,1337,19,20,[4.285714285714286],4.285714285714286,98.0689655172414,4.0
140,15,1337,20,21,[103.9358270612245],103.9358270612245,103.9358270612245,4.0
141,15,1337,21,22,[7.892478153061225],7.892478153061225,103.9358270612245,4.0
142,15,1337,22,23,[4.802678169387755],4.802678169387755,103.9358270612245,4.0
143,15,1337,23,24,[10.503355704697986],10.503355704697986,103.9358270612245,4.0
144,15,1337,24,25,[47.40461945918367],47.40461945918367,103.9358270612245,4.0
145,15,1337,25,26,[19.234065586734694],19.234065586734694,103.9358270612245,4.0
146,15,1337,26,27,[12.114967959183673],12.114967959183673,103.9358270612245,4.0
147,15,1337,27,28,[84.55172413793103],84.55172413793103,103.9358270612245,4.0
148,15,1337,28,29,[6.5147703346938775],6.5147703346938775,103.9358270612245,4.0
149,15,1337,29,30,[57.416732918367344],57.416732918367344,103.9358270612245,4.0
150,15,1337,0,1,[3.775510204081632],3.775510204081632,3.775510204081632,5.0
151,15,1337,1,2,[0.5514285714285714],0.5514285714285714,3.775510204081632,5.0
152,15,1337,2,3,[98.0689655172414],98.0689655172414,98.0689655172414,5.0
153,15,1337,3,4,[16.908163265306122],16.908163265306122,98.0689655172414,5.0
154,15,1337,4,5,[11.326530612244898],11.326530612244898,98.0689655172414,5.0
155,15,1337,5,6,[24.816326530612244],24.816326530612244,98.0689655172414,5.0
156,15,1337,6,7,[5.816326530612245],5.816326530612245,98.0689655172414,5.0
157,15,1337,7,8,[55.42857142857143],55.42857142857143,98.0689655172414,5.0
158,15,1337,8,9,[1.5204081632653061],1.5204081632653061,98.0689655172414,5.0
159,15,1337,9,10,[82.26530612244899],82.26530612244899,98.0689655172414,5.0
160,15,1337,10,11,[5.051020408163265],5.051020408163265,98.0689655172414,5.0
161,15,1337,11,12,[8.908163265306124],8.908163265306124,98.0689655172414,5.0
162,15,1337,12,13,[74.04081632653062],74.04081632653062,98.0689655172414,5.0
163,15,1337,13,14,[7.312925170068027],7.312925170068027,98.0689655172414,5.0
164,15,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,5.0
165,15,1337,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,5.0
166,15,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,5.0
167,15,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,5.0
168,15,1337,18,19,[8.809863901360544],8.809863901360544,98.0689655172414,5.0
169,15,1337,19,20,[16.18877551020408],16.18877551020408,98.0689655172414,5.0
170,15,1337,20,21,[84.55172413793103],84.55172413793103,98.0689655172414,5.0
171,15,1337,21,22,[4.285714285714286],4.285714285714286,98.0689655172414,5.0
172,15,1337,22,23,[4.802678169387755],4.802678169387755,98.0689655172414,5.0
173,15,1337,23,24,[5.593839268707483],5.593839268707483,98.0689655172414,5.0
174,15,1337,24,25,[82.55102040816327],82.55102040816327,98.0689655172414,5.0
175,15,1337,25,26,[10.503355704697986],10.503355704697986,98.0689655172414,5.0
176,15,1337,26,27,[90.0689655172414],90.0689655172414,98.0689655172414,5.0
177,15,1337,27,28,[34.69387755102041],34.69387755102041,98.0689655172414,5.0
178,15,1337,28,29,[70.89816346938775],70.89816346938775,98.0689655172414,5.0
179,15,1337,29,30,[4.730210224489796],4.730210224489796,98.0689655172414,5.0
180,15,1337,0,1,[3.775510204081632],3.775510204081632,3.775510204081632,6.0
181,15,1337,1,2,[0.5514285714285714],0.5514285714285714,3.775510204081632,6.0
182,15,1337,2,3,[1.5204081632653061],1.5204081632653061,3.775510204081632,6.0
183,15,1337,3,4,[74.04081632653062],74.04081632653062,74.04081632653062,6.0
184,15,1337,4,5,[16.510204081632654],16.510204081632654,74.04081632653062,6.0
