,Number of data used,Random_Seed,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
186,15,1337,6,7,[117.25187832749276],117.25187832749276,141.23533652070077,6.0
187,15,1337,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,6.0
188,15,1337,8,9,[125.78672619143359],125.78672619143359,158.1333799161532,6.0
189,15,1337,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,6.0
190,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,6.0
191,15,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,6.0
192,15,1337,12,13,[148.9973261341777],148.9973261341777,172.10145777143768,6.0
193,15,1337,13,14,[151.04621599946466],151.04621599946466,172.10145777143768,6.0
194,15,1337,14,15,[156.29592045921626],156.29592045921626,172.10145777143768,6.0
195,15,1337,15,16,[146.76694916719543],146.76694916719543,172.10145777143768,6.0
196,15,1337,16,17,[152.22068911320298],152.22068911320298,172.10145777143768,6.0
197,15,1337,17,18,[139.78164266941704],139.78164266941704,172.10145777143768,6.0
198,15,1337,18,19,[143.75696615970708],143.75696615970708,172.10145777143768,6.0
199,15,1337,19,20,[143.50927187424523],143.50927187424523,172.10145777143768,6.0
200,15,1337,20,21,[148.38798148885505],148.38798148885505,172.10145777143768,6.0
201,15,1337,21,22,[150.79684372186182],150.79684372186182,172.10145777143768,6.0
202,15,1337,22,23,[157.2601275502924],157.2601275502924,172.10145777143768,6.0
203,15,1337,23,24,[146.1499068352464],146.1499068352464,172.10145777143768,6.0
204,15,1337,24,25,[153.81739983748278],153.81739983748278,172.10145777143768,6.0
205,15,1337,25,26,[139.34604170468722],139.34604170468722,172.10145777143768,6.0
206,15,1337,26,27,[164.95783085754786],164.95783085754786,172.10145777143768,6.0
207,15,1337,27,28,[158.10035989792027],158.10035989792027,172.10145777143768,6.0
208,15,1337,28,29,[155.4607999734539],155.4607999734539,172.10145777143768,6.0
209,15,1337,29,30,[144.96028373864337],144.96028373864337,172.10145777143768,6.0
210,15,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,7.0
211,15,1337,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,7.0
212,15,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,7.0
213,15,1337,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,7.0
214,15,1337,4,5,[113.4362359562364],113.4362359562364,143.1990010858288,7.0
215,15,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,7.0
216,15,1337,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,7.0
217,15,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,7.0
218,15,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,7.0
219,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,7.0
220,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,7.0
221,15,1337,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,7.0
222,15,1337,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,7.0
223,15,1337,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,7.0
224,15,1337,14,15,[133.96956615053998],133.96956615053998,158.1333799161532,7.0
225,15,1337,15,16,[164.95783085754786],164.95783085754786,164.95783085754786,7.0
226,15,1337,16,17,[141.99720450911195],141.99720450911195,164.95783085754786,7.0
227,15,1337,17,18,[109.58044587207594],109.58044587207594,164.95783085754786,7.0
228,15,1337,18,19,[121.92929330241844],121.92929330241844,164.95783085754786,7.0
229,15,1337,19,20,[134.92790723134476],134.92790723134476,164.95783085754786,7.0
230,15,1337,20,21,[125.55785596126495],125.55785596126495,164.95783085754786,7.0
231,15,1337,21,22,[135.00685581032218],135.00685581032218,164.95783085754786,7.0
232,15,1337,22,23,[127.64440554317409],127.64440554317409,164.95783085754786,7.0
233,15,1337,23,24,[147.49402922192442],147.49402922192442,164.95783085754786,7.0
234,15,1337,24,25,[142.20137342601748],142.20137342601748,164.95783085754786,7.0
235,15,1337,25,26,[83.16394518020323],83.16394518020323,164.95783085754786,7.0
236,15,1337,26,27,[115.70130494335822],115.70130494335822,164.95783085754786,7.0
237,15,1337,27,28,[143.56320631279337],143.56320631279337,164.95783085754786,7.0
238,15,1337,28,29,[127.23817967487084],127.23817967487084,164.95783085754786,7.0
239,15,1337,29,30,[152.22068911320298],152.22068911320298,164.95783085754786,7.0
240,15,1337,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,8.0
241,15,1337,1,2,[113.4362359562364],113.4362359562364,113.4362359562364,8.0
242,15,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,8.0
243,15,1337,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,8.0
244,15,1337,4,5,[141.23533652070077],141.23533652070077,143.1990010858288,8.0
245,15,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,8.0
246,15,1337,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,8.0
247,15,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,8.0
248,15,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,8.0
249,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,8.0
250,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,8.0
251,15,1337,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,8.0
252,15,1337,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,8.0
253,15,1337,13,14,[133.96956615053998],133.96956615053998,158.1333799161532,8.0
254,15,1337,14,15,[137.6825662628294],137.6825662628294,158.1333799161532,8.0
255,15,1337,15,16,[141.99720450911195],141.99720450911195,158.1333799161532,8.0
256,15,1337,16,17,[164.95783085754786],164.95783085754786,164.95783085754786,8.0
257,15,1337,17,18,[121.92929330241844],121.92929330241844,164.95783085754786,8.0
258,15,1337,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,8.0
259,15,1337,19,20,[134.92790723134476],134.92790723134476,164.95783085754786,8.0
260,15,1337,20,21,[125.55785596126495],125.55785596126495,164.95783085754786,8.0
261,15,1337,21,22,[135.00685581032218],135.00685581032218,164.95783085754786,8.0
262,15,1337,22,23,[127.64440554317409],127.64440554317409,164.95783085754786,8.0
263,15,1337,23,24,[147.49402922192442],147.49402922192442,164.95783085754786,8.0
264,15,1337,24,25,[142.20137342601748],142.20137342601748,164.95783085754786,8.0
265,15,1337,25,26,[83.16394518020323],83.16394518020323,164.95783085754786,8.0
266,15,1337,26,27,[115.70130494335822],115.70130494335822,164.95783085754786,8.0
267,15,1337,27,28,[143.56320631279337],143.56320631279337,164.95783085754786,8.0
268,15,1337,28,29,[127.23817967487084],127.23817967487084,164.95783085754786,8.0
269,15,1337,29,30,[152.22068911320298],152.22068911320298,164.95783085754786,8.0
270,15,1337,0,1,[83.16394518020323],83.16394518020323,83.16394518020323,9.0
271,15,1337,1,2,[113.4362359562364],113.4362359562364,113.4362359562364,9.0
272,15,1337,2,3,[106.22927448999997],106.22927448999997,113.4362359562364,9.0
273,15,1337,3,4,[147.49402922192442],147.49402922192442,147.49402922192442,9.0
274,15,1337,4,5,[141.23533652070077],141.23533652070077,147.49402922192442,9.0
275,15,1337,5,6,[119.10061804970184],119.10061804970184,147.49402922192442,9.0
276,15,1337,6,7,[117.25187832749276],117.25187832749276,147.49402922192442,9.0
277,15,1337,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,9.0
278,15,1337,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,9.0
279,15,1337,9,10,[150.35400489203658],150.35400489203658,158.1333799161532,9.0
280,15,1337,10,11,[125.78672619143359],125.78672619143359,158.1333799161532,9.0
281,15,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,9.0
282,15,1337,12,13,[148.9973261341777],148.9973261341777,172.10145777143768,9.0
283,15,1337,13,14,[151.04621599946466],151.04621599946466,172.10145777143768,9.0
284,15,1337,14,15,[156.29592045921626],156.29592045921626,172.10145777143768,9.0
285,15,1337,15,16,[146.76694916719543],146.76694916719543,172.10145777143768,9.0
286,15,1337,16,17,[152.22068911320298],152.22068911320298,172.10145777143768,9.0
287,15,1337,17,18,[139.78164266941704],139.78164266941704,172.10145777143768,9.0
288,15,1337,18,19,[143.75696615970708],143.75696615970708,172.10145777143768,9.0
289,15,1337,19,20,[143.50927187424523],143.50927187424523,172.10145777143768,9.0
290,15,1337,20,21,[148.38798148885505],148.38798148885505,172.10145777143768,9.0
291,15,1337,21,22,[150.79684372186182],150.79684372186182,172.10145777143768,9.0
292,15,1337,22,23,[157.2601275502924],157.2601275502924,172.10145777143768,9.0
293,15,1337,23,24,[146.1499068352464],146.1499068352464,172.10145777143768,9.0
294,15,1337,24,25,[153.81739983748278],153.81739983748278,172.10145777143768,9.0
295,15,1337,25,26,[139.34604170468722],139.34604170468722,172.10145777143768,9.0
296,15,1337,26,27,[164.95783085754786],164.95783085754786,172.10145777143768,9.0
297,15,1337,27,28,[158.10035989792027],158.10035989792027,172.10145777143768,9.0
298,15,1337,28,29,[155.4607999734539],155.4607999734539,172.10145777143768,9.0
299,15,1337,29,30,[144.96028373864337],144.96028373864337,172.10145777143768,9.0
0,30,1337,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,0.0
1,30,1337,1,2,[122.0447716941213],122.0447716941213,122.0447716941213,0.0
2,30,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,0.0
3,30,1337,3,4,[141.23533652070077],141.23533652070077,143.1990010858288,0.0
4,30,1337,4,5,[119.10061804970184],119.10061804970184,143.1990010858288,0.0
5,30,1337,5,6,[106.22927448999997],106.22927448999997,143.1990010858288,0.0
6,30,1337,6,7,[113.4362359562364],113.4362359562364,143.1990010858288,0.0
7,30,1337,7,8,[172.10145777143768],172.10145777143768,172.10145777143768,0.0
8,30,1337,8,9,[148.9973261341777],148.9973261341777,172.10145777143768,0.0
9,30,1337,9,10,[151.04621599946466],151.04621599946466,172.10145777143768,0.0
10,30,1337,10,11,[125.78672619143359],125.78672619143359,172.10145777143768,0.0
11,30,1337,11,12,[156.29592045921626],156.29592045921626,172.10145777143768,0.0
12,30,1337,12,13,[146.76694916719543],146.76694916719543,172.10145777143768,0.0
13,30,1337,13,14,[152.22068911320298],152.22068911320298,172.10145777143768,0.0
14,30,1337,14,15,[157.3709982220219],157.3709982220219,172.10145777143768,0.0
15,30,1337,15,16,[150.35400489203658],150.35400489203658,172.10145777143768,0.0
16,30,1337,16,17,[139.78164266941704],139.78164266941704,172.10145777143768,0.0
17,30,1337,17,18,[143.75696615970708],143.75696615970708,172.10145777143768,0.0
18,30,1337,18,19,[143.50927187424523],143.50927187424523,172.10145777143768,0.0
19,30,1337,19,20,[148.38798148885505],148.38798148885505,172.10145777143768,0.0
20,30,1337,20,21,[150.79684372186182],150.79684372186182,172.10145777143768,0.0
21,30,1337,21,22,[157.2601275502924],157.2601275502924,172.10145777143768,0.0
22,30,1337,22,23,[146.1499068352464],146.1499068352464,172.10145777143768,0.0
23,30,1337,23,24,[153.81739983748278],153.81739983748278,172.10145777143768,0.0
24,30,1337,24,25,[139.34604170468722],139.34604170468722,172.10145777143768,0.0
25,30,1337,25,26,[164.95783085754786],164.95783085754786,172.10145777143768,0.0
26,30,1337,26,27,[158.10035989792027],158.10035989792027,172.10145777143768,0.0
27,30,1337,27,28,[155.4607999734539],155.4607999734539,172.10145777143768,0.0
28,30,1337,28,29,[144.96028373864337],144.96028373864337,172.10145777143768,0.0
29,30,1337,29,30,[141.99720450911195],141.99720450911195,172.10145777143768,0.0
30,30,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
31,30,1337,1,2,[83.16394518020323],83.16394518020323,141.23533652070077,1.0
32,30,1337,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,1.0
33,30,1337,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
34,30,1337,4,5,[119.10061804970184],119.10061804970184,143.1990010858288,1.0
35,30,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,1.0
36,30,1337,6,7,[113.4362359562364],113.4362359562364,143.1990010858288,1.0
37,30,1337,7,8,[172.10145777143768],172.10145777143768,172.10145777143768,1.0
38,30,1337,8,9,[148.9973261341777],148.9973261341777,172.10145777143768,1.0
39,30,1337,9,10,[151.04621599946466],151.04621599946466,172.10145777143768,1.0
40,30,1337,10,11,[158.1333799161532],158.1333799161532,172.10145777143768,1.0
41,30,1337,11,12,[156.29592045921626],156.29592045921626,172.10145777143768,1.0
42,30,1337,12,13,[146.76694916719543],146.76694916719543,172.10145777143768,1.0
43,30,1337,13,14,[152.22068911320298],152.22068911320298,172.10145777143768,1.0
44,30,1337,14,15,[157.3709982220219],157.3709982220219,172.10145777143768,1.0
45,30,1337,15,16,[150.35400489203658],150.35400489203658,172.10145777143768,1.0
46,30,1337,16,17,[139.78164266941704],139.78164266941704,172.10145777143768,1.0
47,30,1337,17,18,[143.75696615970708],143.75696615970708,172.10145777143768,1.0
48,30,1337,18,19,[143.50927187424523],143.50927187424523,172.10145777143768,1.0
49,30,1337,19,20,[148.38798148885505],148.38798148885505,172.10145777143768,1.0
50,30,1337,20,21,[150.79684372186182],150.79684372186182,172.10145777143768,1.0
51,30,1337,21,22,[157.2601275502924],157.2601275502924,172.10145777143768,1.0
52,30,1337,22,23,[146.1499068352464],146.1499068352464,172.10145777143768,1.0
53,30,1337,23,24,[153.81739983748278],153.81739983748278,172.10145777143768,1.0
54,30,1337,24,25,[139.34604170468722],139.34604170468722,172.10145777143768,1.0
55,30,1337,25,26,[164.95783085754786],164.95783085754786,172.10145777143768,1.0
56,30,1337,26,27,[158.10035989792027],158.10035989792027,172.10145777143768,1.0
57,30,1337,27,28,[155.4607999734539],155.4607999734539,172.10145777143768,1.0
58,30,1337,28,29,[144.96028373864337],144.96028373864337,172.10145777143768,1.0
59,30,1337,29,30,[141.99720450911195],141.99720450911195,172.10145777143768,1.0
60,30,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
61,30,1337,1,2,[142.20137342601748],142.20137342601748,142.20137342601748,2.0
62,30,1337,2,3,[106.22927448999997],106.22927448999997,142.20137342601748,2.0
63,30,1337,3,4,[125.78672619143359],125.78672619143359,142.20137342601748,2.0
64,30,1337,4,5,[113.4362359562364],113.4362359562364,142.20137342601748,2.0
65,30,1337,5,6,[117.25187832749276],117.25187832749276,142.20137342601748,2.0
66,30,1337,6,7,[122.0447716941213],122.0447716941213,142.20137342601748,2.0
67,30,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,2.0
68,30,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,2.0
69,30,1337,9,10,[150.35400489203658],150.35400489203658,157.3709982220219,2.0
70,30,1337,10,11,[137.6825662628294],137.6825662628294,157.3709982220219,2.0
71,30,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,2.0
72,30,1337,12,13,[158.1333799161532],158.1333799161532,172.10145777143768,2.0
73,30,1337,13,14,[151.04621599946466],151.04621599946466,172.10145777143768,2.0
74,30,1337,14,15,[148.9973261341777],148.9973261341777,172.10145777143768,2.0
75,30,1337,15,16,[139.34604170468722],139.34604170468722,172.10145777143768,2.0
76,30,1337,16,17,[156.29592045921626],156.29592045921626,172.10145777143768,2.0
77,30,1337,17,18,[146.76694916719543],146.76694916719543,172.10145777143768,2.0
78,30,1337,18,19,[141.99720450911195],141.99720450911195,172.10145777143768,2.0
79,30,1337,19,20,[152.22068911320298],152.22068911320298,172.10145777143768,2.0
80,30,1337,20,21,[139.78164266941704],139.78164266941704,172.10145777143768,2.0
81,30,1337,21,22,[133.96956615053998],133.96956615053998,172.10145777143768,2.0
82,30,1337,22,23,[143.75696615970708],143.75696615970708,172.10145777143768,2.0
83,30,1337,23,24,[143.50927187424523],143.50927187424523,172.10145777143768,2.0
84,30,1337,24,25,[148.38798148885505],148.38798148885505,172.10145777143768,2.0
85,30,1337,25,26,[150.79684372186182],150.79684372186182,172.10145777143768,2.0
86,30,1337,26,27,[157.2601275502924],157.2601275502924,172.10145777143768,2.0
87,30,1337,27,28,[146.1499068352464],146.1499068352464,172.10145777143768,2.0
88,30,1337,28,29,[153.81739983748278],153.81739983748278,172.10145777143768,2.0
89,30,1337,29,30,[121.92929330241844],121.92929330241844,172.10145777143768,2.0
90,30,1337,0,1,[125.55785596126495],125.55785596126495,125.55785596126495,3.0
91,30,1337,1,2,[109.58044587207594],109.58044587207594,125.55785596126495,3.0
92,30,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,3.0
93,30,1337,3,4,[119.10061804970184],119.10061804970184,143.1990010858288,3.0
94,30,1337,4,5,[141.23533652070077],141.23533652070077,143.1990010858288,3.0
95,30,1337,5,6,[113.4362359562364],113.4362359562364,143.1990010858288,3.0
96,30,1337,6,7,[172.10145777143768],172.10145777143768,172.10145777143768,3.0
97,30,1337,7,8,[148.9973261341777],148.9973261341777,172.10145777143768,3.0
98,30,1337,8,9,[151.04621599946466],151.04621599946466,172.10145777143768,3.0
99,30,1337,9,10,[156.29592045921626],156.29592045921626,172.10145777143768,3.0
100,30,1337,10,11,[125.78672619143359],125.78672619143359,172.10145777143768,3.0
101,30,1337,11,12,[146.76694916719543],146.76694916719543,172.10145777143768,3.0
102,30,1337,12,13,[152.22068911320298],152.22068911320298,172.10145777143768,3.0
103,30,1337,13,14,[157.3709982220219],157.3709982220219,172.10145777143768,3.0
104,30,1337,14,15,[150.35400489203658],150.35400489203658,172.10145777143768,3.0
105,30,1337,15,16,[139.78164266941704],139.78164266941704,172.10145777143768,3.0
106,30,1337,16,17,[143.75696615970708],143.75696615970708,172.10145777143768,3.0
107,30,1337,17,18,[143.50927187424523],143.50927187424523,172.10145777143768,3.0
108,30,1337,18,19,[117.25187832749276],117.25187832749276,172.10145777143768,3.0
109,30,1337,19,20,[148.38798148885505],148.38798148885505,172.10145777143768,3.0
110,30,1337,20,21,[150.79684372186182],150.79684372186182,172.10145777143768,3.0
111,30,1337,21,22,[157.2601275502924],157.2601275502924,172.10145777143768,3.0
112,30,1337,22,23,[146.1499068352464],146.1499068352464,172.10145777143768,3.0
113,30,1337,23,24,[153.81739983748278],153.81739983748278,172.10145777143768,3.0
114,30,1337,24,25,[139.34604170468722],139.34604170468722,172.10145777143768,3.0
115,30,1337,25,26,[164.95783085754786],164.95783085754786,172.10145777143768,3.0
116,30,1337,26,27,[158.10035989792027],158.10035989792027,172.10145777143768,3.0
117,30,1337,27,28,[155.4607999734539],155.4607999734539,172.10145777143768,3.0
118,30,1337,28,29,[144.96028373864337],144.96028373864337,172.10145777143768,3.0
119,30,1337,29,30,[141.99720450911195],141.99720450911195,172.10145777143768,3.0
120,30,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
121,30,1337,1,2,[117.25187832749276],117.25187832749276,141.23533652070077,4.0
122,30,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,4.0
123,30,1337,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,4.0
124,30,1337,4,5,[113.4362359562364],113.4362359562364,143.1990010858288,4.0
125,30,1337,5,6,[106.22927448999997],106.22927448999997,143.1990010858288,4.0
126,30,1337,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,4.0
127,30,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
128,30,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,4.0
129,30,1337,9,10,[150.35400489203658],150.35400489203658,157.3709982220219,4.0
130,30,1337,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
131,30,1337,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
132,30,1337,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,4.0
133,30,1337,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
134,30,1337,14,15,[133.96956615053998],133.96956615053998,158.1333799161532,4.0
135,30,1337,15,16,[141.99720450911195],141.99720450911195,158.1333799161532,4.0
136,30,1337,16,17,[164.95783085754786],164.95783085754786,164.95783085754786,4.0
137,30,1337,17,18,[121.92929330241844],121.92929330241844,164.95783085754786,4.0
138,30,1337,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,4.0
139,30,1337,19,20,[134.92790723134476],134.92790723134476,164.95783085754786,4.0
140,30,1337,20,21,[127.64440554317409],127.64440554317409,164.95783085754786,4.0
141,30,1337,21,22,[125.55785596126495],125.55785596126495,164.95783085754786,4.0
142,30,1337,22,23,[135.00685581032218],135.00685581032218,164.95783085754786,4.0
143,30,1337,23,24,[147.49402922192442],147.49402922192442,164.95783085754786,4.0
144,30,1337,24,25,[142.20137342601748],142.20137342601748,164.95783085754786,4.0
145,30,1337,25,26,[83.16394518020323],83.16394518020323,164.95783085754786,4.0
146,30,1337,26,27,[115.70130494335822],115.70130494335822,164.95783085754786,4.0
147,30,1337,27,28,[143.56320631279337],143.56320631279337,164.95783085754786,4.0
148,30,1337,28,29,[127.23817967487084],127.23817967487084,164.95783085754786,4.0
149,30,1337,29,30,[152.22068911320298],152.22068911320298,164.95783085754786,4.0
150,30,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,5.0
151,30,1337,1,2,[125.78672619143359],125.78672619143359,141.23533652070077,5.0
152,30,1337,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,5.0
153,30,1337,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,5.0
154,30,1337,4,5,[113.4362359562364],113.4362359562364,143.1990010858288,5.0
155,30,1337,5,6,[122.0447716941213],122.0447716941213,143.1990010858288,5.0
156,30,1337,6,7,[117.25187832749276],117.25187832749276,143.1990010858288,5.0
157,30,1337,7,8,[172.10145777143768],172.10145777143768,172.10145777143768,5.0
158,30,1337,8,9,[148.9973261341777],148.9973261341777,172.10145777143768,5.0
159,30,1337,9,10,[151.04621599946466],151.04621599946466,172.10145777143768,5.0
160,30,1337,10,11,[119.10061804970184],119.10061804970184,172.10145777143768,5.0
161,30,1337,11,12,[156.29592045921626],156.29592045921626,172.10145777143768,5.0
162,30,1337,12,13,[146.76694916719543],146.76694916719543,172.10145777143768,5.0
163,30,1337,13,14,[152.22068911320298],152.22068911320298,172.10145777143768,5.0
164,30,1337,14,15,[157.3709982220219],157.3709982220219,172.10145777143768,5.0
165,30,1337,15,16,[150.35400489203658],150.35400489203658,172.10145777143768,5.0
166,30,1337,16,17,[139.78164266941704],139.78164266941704,172.10145777143768,5.0
167,30,1337,17,18,[143.75696615970708],143.75696615970708,172.10145777143768,5.0
168,30,1337,18,19,[143.50927187424523],143.50927187424523,172.10145777143768,5.0
169,30,1337,19,20,[148.38798148885505],148.38798148885505,172.10145777143768,5.0
170,30,1337,20,21,[150.79684372186182],150.79684372186182,172.10145777143768,5.0
171,30,1337,21,22,[157.2601275502924],157.2601275502924,172.10145777143768,5.0
172,30,1337,22,23,[146.1499068352464],146.1499068352464,172.10145777143768,5.0
173,30,1337,23,24,[153.81739983748278],153.81739983748278,172.10145777143768,5.0
174,30,1337,24,25,[139.34604170468722],139.34604170468722,172.10145777143768,5.0
175,30,1337,25,26,[164.95783085754786],164.95783085754786,172.10145777143768,5.0
176,30,1337,26,27,[158.10035989792027],158.10035989792027,172.10145777143768,5.0
177,30,1337,27,28,[155.4607999734539],155.4607999734539,172.10145777143768,5.0
178,30,1337,28,29,[144.96028373864337],144.96028373864337,172.10145777143768,5.0
179,30,1337,29,30,[141.99720450911195],141.99720450911195,172.10145777143768,5.0
180,30,1337,0,1,[122.0447716941213],122.0447716941213,122.0447716941213,6.0
181,30,1337,1,2,[106.22927448999997],106.22927448999997,122.0447716941213,6.0
182,30,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,6.0
183,30,1337,3,4,[119.10061804970184],119.10061804970184,143.1990010858288,6.0
184,30,1337,4,5,[141.23533652070077],141.23533652070077,143.1990010858288,6.0
185,30,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,6.0
186,30,1337,6,7,[113.4362359562364],113.4362359562364,143.1990010858288,6.0
187,30,1337,7,8,[172.10145777143768],172.10145777143768,172.10145777143768,6.0
188,30,1337,8,9,[148.9973261341777],148.9973261341777,172.10145777143768,6.0
189,30,1337,9,10,[151.04621599946466],151.04621599946466,172.10145777143768,6.0
190,30,1337,10,11,[125.78672619143359],125.78672619143359,172.10145777143768,6.0
191,30,1337,11,12,[156.29592045921626],156.29592045921626,172.10145777143768,6.0
192,30,1337,12,13,[146.76694916719543],146.76694916719543,172.10145777143768,6.0
193,30,1337,13,14,[152.22068911320298],152.22068911320298,172.10145777143768,6.0
194,30,1337,14,15,[157.3709982220219],157.3709982220219,172.10145777143768,6.0
195,30,1337,15,16,[150.35400489203658],150.35400489203658,172.10145777143768,6.0
196,30,1337,16,17,[139.78164266941704],139.78164266941704,172.10145777143768,6.0
197,30,1337,17,18,[143.75696615970708],143.75696615970708,172.10145777143768,6.0
198,30,1337,18,19,[143.50927187424523],143.50927187424523,172.10145777143768,6.0
199,30,1337,19,20,[148.38798148885505],148.38798148885505,172.10145777143768,6.0
200,30,1337,20,21,[150.79684372186182],150.79684372186182,172.10145777143768,6.0
201,30,1337,21,22,[157.2601275502924],157.2601275502924,172.10145777143768,6.0
202,30,1337,22,23,[146.1499068352464],146.1499068352464,172.10145777143768,6.0
203,30,1337,23,24,[153.81739983748278],153.81739983748278,172.10145777143768,6.0
204,30,1337,24,25,[139.34604170468722],139.34604170468722,172.10145777143768,6.0
205,30,1337,25,26,[164.95783085754786],164.95783085754786,172.10145777143768,6.0
206,30,1337,26,27,[158.10035989792027],158.10035989792027,172.10145777143768,6.0
207,30,1337,27,28,[155.4607999734539],155.4607999734539,172.10145777143768,6.0
208,30,1337,28,29,[144.96028373864337],144.96028373864337,172.10145777143768,6.0
209,30,1337,29,30,[141.99720450911195],141.99720450911195,172.10145777143768,6.0
210,30,1337,0,1,[150.35400489203658],150.35400489203658,150.35400489203658,7.0
211,30,1337,1,2,[137.6825662628294],137.6825662628294,150.35400489203658,7.0
212,30,1337,2,3,[119.10061804970184],119.10061804970184,150.35400489203658,7.0
213,30,1337,3,4,[106.22927448999997],106.22927448999997,150.35400489203658,7.0
214,30,1337,4,5,[122.0447716941213],122.0447716941213,150.35400489203658,7.0
215,30,1337,5,6,[141.23533652070077],141.23533652070077,150.35400489203658,7.0
216,30,1337,6,7,[113.4362359562364],113.4362359562364,150.35400489203658,7.0
217,30,1337,7,8,[117.25187832749276],117.25187832749276,150.35400489203658,7.0
218,30,1337,8,9,[125.78672619143359],125.78672619143359,150.35400489203658,7.0
219,30,1337,9,10,[157.3709982220219],157.3709982220219,157.3709982220219,7.0
220,30,1337,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,7.0
221,30,1337,11,12,[139.34604170468722],139.34604170468722,158.1333799161532,7.0
222,30,1337,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,7.0
223,30,1337,13,14,[141.99720450911195],141.99720450911195,158.1333799161532,7.0
224,30,1337,14,15,[172.10145777143768],172.10145777143768,172.10145777143768,7.0
225,30,1337,15,16,[133.96956615053998],133.96956615053998,172.10145777143768,7.0
226,30,1337,16,17,[142.20137342601748],142.20137342601748,172.10145777143768,7.0
227,30,1337,17,18,[148.9973261341777],148.9973261341777,172.10145777143768,7.0
228,30,1337,18,19,[121.92929330241844],121.92929330241844,172.10145777143768,7.0
229,30,1337,19,20,[156.29592045921626],156.29592045921626,172.10145777143768,7.0
230,30,1337,20,21,[146.76694916719543],146.76694916719543,172.10145777143768,7.0
231,30,1337,21,22,[109.58044587207594],109.58044587207594,172.10145777143768,7.0
232,30,1337,22,23,[152.22068911320298],152.22068911320298,172.10145777143768,7.0
233,30,1337,23,24,[139.78164266941704],139.78164266941704,172.10145777143768,7.0
